t;h0;g;dt;r;cd;m;Density;rf;F_cw;F_g;F_a;F_res;a;v;h
38.12000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.63826;0.75705
38.13000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.60538;0.75705
38.14000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.57250;0.75705
38.15000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.53962;0.75705
38.16000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.50674;0.75705
38.17000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.47386;0.75705
38.18000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.44098;0.75705
38.19000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.40810;0.75705
38.20000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.37522;0.75705
38.21000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.34234;0.75705
38.22000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.30946;0.75705
38.23000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.27658;0.75705
38.24000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.24370;0.75705
38.25000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.21082;0.75705
38.26000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.17793;0.75705
38.27000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.14505;0.75705
38.28000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.11217;0.75705
38.29000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.07929;0.75705
38.30000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.04641;0.75705
38.31000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;182.01353;0.75705
38.32000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.98065;0.75705
38.33000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.94777;0.75705
38.34000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.91489;0.75705
38.35000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.88201;0.75705
38.36000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.84913;0.75705
38.37000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.81625;0.75705
38.38000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.78337;0.75705
38.39000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.75049;0.75705
38.40000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.71760;0.75705
38.41000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.68472;0.75705
38.42000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.65184;0.75705
38.43000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.61896;0.75705
38.44000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.58608;0.75705
38.45000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.55320;0.75705
38.46000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.52032;0.75705
38.47000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.48744;0.75705
38.48000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.45456;0.75705
38.49000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.42168;0.75705
38.50000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.38880;0.75705
38.51000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.35592;0.75705
38.52000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.32304;0.75705
38.53000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.29016;0.75705
38.54000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.25727;0.75705
38.55000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.22439;0.75705
38.56000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.19151;0.75705
38.57000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.15863;0.75705
38.58000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.12575;0.75705
38.59000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.09287;0.75705
38.60000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.05999;0.75705
38.61000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;181.02711;0.75705
38.62000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.99423;0.75705
38.63000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.96135;0.75705
38.64000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.92847;0.75705
38.65000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.89559;0.75705
38.66000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.86271;0.75705
38.67000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.82983;0.75705
38.68000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.79694;0.75705
38.69000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.76406;0.75705
38.70000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.73118;0.75705
38.71000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.69830;0.75705
38.72000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.66542;0.75705
38.73000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.63254;0.75705
38.74000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.59966;0.75705
38.75000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.56678;0.75705
38.76000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.53390;0.75705
38.77000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.50102;0.75705
38.78000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.46814;0.75705
38.79000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.43526;0.75705
38.80000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.40238;0.75705
38.81000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.36950;0.75705
38.82000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.33661;0.75705
38.83000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.30373;0.75705
38.84000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.27085;0.75705
38.85000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.23797;0.75705
38.86000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.20509;0.75705
38.87000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.17221;0.75705
38.88000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.13933;0.75705
38.89000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.10645;0.75705
38.90000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.07357;0.75705
38.91000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.04069;0.75705
38.92000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;180.00781;0.75705
38.93000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.97493;0.75705
38.94000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.94205;0.75705
38.95000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.90917;0.75705
38.96000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.87628;0.75705
38.97000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.84340;0.75705
38.98000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.81052;0.75705
38.99000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.77764;0.75705
39.00000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.74476;0.75705
39.01000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.71188;0.75705
39.02000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.67900;0.75705
39.03000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.64612;0.75705
39.04000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.61324;0.75705
39.05000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.58036;0.75705
39.06000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.54748;0.75705
39.07000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.51460;0.75705
39.08000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.48172;0.75705
39.09000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.44883;0.75705
39.10000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.41595;0.75705
39.11000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.38307;0.75705
39.12000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.35019;0.75705
39.13000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.31731;0.75705
39.14000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.28443;0.75705
39.15000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.25155;0.75705
39.16000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.21867;0.75705
39.17000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.18579;0.75705
39.18000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.15291;0.75705
39.19000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.12003;0.75705
39.20000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.08715;0.75705
39.21000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.05427;0.75705
39.22000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;179.02139;0.75705
39.23000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.98850;0.75705
39.24000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.95562;0.75705
39.25000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.92274;0.75705
39.26000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.88986;0.75705
39.27000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.85698;0.75705
39.28000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.82410;0.75705
39.29000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.79122;0.75705
39.30000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.75834;0.75705
39.31000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.72546;0.75705
39.32000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.69258;0.75705
39.33000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.65970;0.75705
39.34000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.62682;0.75705
39.35000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.59394;0.75705
39.36000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.56106;0.75705
39.37000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.52817;0.75705
39.38000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.49529;0.75705
39.39000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.46241;0.75705
39.40000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.42953;0.75705
39.41000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.39665;0.75705
39.42000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.36377;0.75705
39.43000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.33089;0.75705
39.44000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.29801;0.75705
39.45000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.26513;0.75705
39.46000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.23225;0.75705
39.47000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.19937;0.75705
39.48000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22498;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28807;178.16649;0.75705
